2878,1.1万,笨蛋的悲剧人生,21万,"搞笑,泡面"
518,7.6万,第一神拳 间柴vs木村 死刑执行,7.6万,"漫画改,运动,战斗"
6408,1.1万,横山光辉三国志,29.5万,"历史,热血"
690,1.1万,恋爱☆迁都 COI☆SENTO,4.1万,"奇幻,校园"
3387,1.1万,勇者指令,24.4万,热血
1290,1.1万,KY系JC小空气,13.6万,"萌系,搞笑,日常,泡面"
4478,1.1万,怪物猎人日记 岌岌可危的猫猫村G,37.3万,"萌系,搞笑,日常,泡面"
1954,1.1万,我的妹妹小桃子,11.5万,"校园,励志"
1.1万,1.1万,佐罗的传说,20.4万,热血
1668,4.7万,铁胆火车侠 第二季,22.4万,"萌系,热血"
7983,10.5万,拽妹黛薇儿 第五季,33.4万,
8969,18.7万,最游记OVA 希望之罪过,34.3万,"热血,奇幻,冒险"
689,1万,大~集合！小魔女DoReMi 青蛙石的秘密,9.5万,"时泪,少儿"
2148,9994,World Fool News 2,16万,"搞笑,泡面"
25,1.2万,前進吧！登山少女  第二季（僅限港澳台地區）,4799,"萌系,治愈,日常"
431,1万,曙光少女,4.6万,科幻
8487,5.7万,Happiness! 渡良濑准华丽的一天,36.2万,"萌系,搞笑"
315,3.4万,天使特警2,4.3万,热血
3800,9.4万,老虎和兔子：诞生,11.3万,科幻
1619,1万,魔法战士李维,8.9万,"搞笑,奇幻"
1044,1.5万,圣诞老人公司,5.6万,
1218,3.9万,战国无双SP 真田之章,6万,"历史,热血"
1551,1万,机神大战巨型方程式,11.4万,"科幻,热血"
7565,1万,PUNKISS！2次元,35.8万,"奇幻,日常,泡面"
2782,19.1万,我的女神 小不隆咚便利多多,15.5万,"时泪,治愈,奇幻"
2564,7.1万,无口的森田小姐 OVA,16.5万,"日常,泡面"
1.2万,1万,变形金刚：领袖的挑战 第一季,47.3万,"热血,科幻"
6958,12.8万,草莓棉花糖 OVA 第1期,24.5万,萌系
711,1万,宇宙骑士铁甲人,26.4万,"科幻,热血"
2230,2.5万,Macross Plus 剧场版,12.6万,"机战,战斗"
524,1万,野良剧,4.9万,智斗
3388,6.5万,暖暖日记 4th,96.3万,"漫画改,治愈"
5734,18.1万,怪医黑杰克 OVA（1993）,18.2万,漫画改
542,9614,团团喵,19万,漫画改
1559,4.2万,香蕉怪大叔 呐呐~呐（第一季）,15.1万,原创
413,4.3万,少年阿贝 GO!GO!小芝麻 第四季,47.5万,"原创,日常"
705,9479,骇客时空 G.U.Returner,7.2万,"科幻,战斗,架空,穿越"
349,9619,喷嚏大魔怪,4.3万,搞笑
4282,9668,酷妹当家,17.5万,漫画改
1046,9699,漂流武士 （僅限港澳台地區）,5.6万,"热血,漫画改"
1.4万,9725,超速变形GYRO ZETTER,78.3万,"科幻,少儿,热血"
3086,1.7万,Peeping Life,19.2万,"搞笑,日常"
8863,1.3万,星界的战旗 星界的纹章,26.3万,"时泪,科幻"
508,18.6万,科学小飞侠Crowds SP,9.5万,"热血,科幻"
946,9.9万,侦探歌剧 少女福尔摩斯 派对之夜,7.4万,"萌系,搞笑"
3.2万,12.3万,苍穹之法芙娜 RIGHT OF LEFT,59.5万,"热血,机战,科幻"
730,5.6万,银河机攻队MAJESTIC PRINCE 新作动画,18.5万,"热血,机战,科幻"
219,9829,冬季花园,5.4万,"恋爱,治愈"
4097,7.4万,棒球英豪 剧场版,23.3万,"日常,少女,运动,热血"
1477,9862,球詠（僅限港澳台地区）,8.2万,"漫画改,运动,校园"
2042,9929,日本第一男人之魂,18.6万,"搞笑,泡面"
343,9151,钢铁神吉克,5.5万,"科幻,热血"
2755,9172,奇幻旅程,5.7万,科幻
2270,9003,战国☆天堂 -极-,16.1万,"少女,热血"
1277,7.6万,罗德岛战记 享用罗德岛战记,38.9万,"时泪,奇幻,架空,冒险"
6016,8990,返乡战士,16.5万,"科幻,热血"
7708,9148,变形金刚：微型传说,23.9万,"科幻,热血"
1253,9213,飞天少女猪,8.7万,时泪
111,9010,机动新撰组 萌之剑,3.1万,历史
1013,9307,南海奇皇,10.9万,"搞笑,科幻,热血"
3192,2.3万,新盖塔机器人,16.8万,"热血,机战"
25,2.5万,Hello Kitty 苹果森林 第三季,11.5万,萌系
1976,9220,六翼天使之声,7.1万,
806,2.5万,火球 魅力之章,12.8万,"机战,科幻,日常,泡面"
5929,3.3万,勇者王GaoGaiGar Final Grand Glorious Gathering,31.6万,"热血,机战"
342,9360,法兰雀丝卡,12.7万,"原创,泡面,搞笑"
287,9226,品酒要在成為夫妻之後（僅限台灣地區）,6.5万,"搞笑,恋爱,漫画改"
3527,1万,小小雪精灵,14万,"萌系,奇幻,治愈"
1387,9442,欢迎来到宇宙SHOW,7.5万,"原创,搞笑,科幻"
646,9.3万,向阳素描 沙英?寻 毕业篇,2.2万,"搞笑,日常,治愈"
824,7.1万,逮捕令 OVA,7.6万,"日常,少女,热血,职场"
1540,8584,究极KERORO 奇迹的时空岛,8万,奇幻
662,10.5万,再见了宇宙战舰大和号 爱的战士们,7.7万,"时泪,科幻,热血"
4724,8517,足球风云,27.5万,"运动,热血"
45,18.6万,科学小飞侠 OVA（1994）,3万,"科幻,热血"
296,8623,Z/X Code reunion（僅限台灣地區）,2.6万,"游戏改,战斗,科幻,萌系"
1.1万,4.1万,百变之星 崭新之翼 EXTRA STAGE 不笑的公主,32.2万,热血
397,2.5万,火球 幽默之章,13.6万,"科幻,泡面"
753,9.9万,侦探歌剧 夏日特别篇,5.9万,"搞笑,萝莉"
2795,8836,梦幻拉拉,13.4万,"奇幻,魔法"
2374,2.8万,超重神GRAVION Zwei,18万,"热血,机战"
1.4万,9.3万,向阳素描 特别篇,27.8万,"萌系,日常,治愈"
1866,8823,地狱幼稚园,18.4万,"萌系,搞笑,日常,泡面"
7054,8747,学活！ 第二季,36.3万,"萌系,搞笑,日常,泡面"
3152,1.2万,机械女神J,17.5万,"科幻,少女,搞笑,战斗"
1.1万,1.9万,战斗之魂 双重驱动,112.6万,"热血,少儿"
1322,4.7万,蓝宝石之谜 剧场版,11.2万,"热血,科幻,冒险"
1276,8880,丝缎女孩对谈,19.8万,
881,8906,噬谎者 OVA,15.8万,智斗
1500,8906,星方武侠,10.2万,科幻
849,8846,好朋友,9.8万,日常
1129,7950,地球变动之日,5.1万,"催泪,治愈"
5470,2.3万,盖塔机器人,17.1万,"科幻,热血"
14,8146,愿你在此,1.8万,
296,20.4万,飙速宅男 Re:GENERATION (2017),9.3万,"热血,运动"
1万,6.6万,天上天下 THE PAST CHAPTER,39.2万,热血
433,8054,SHOW BY ROCK!! （僅限台湾地區）,1.5万,"萌系,音乐,架空,穿越"
66,1万,和殿下一起 1分钟剧场,1.5万,"搞笑,泡面"
311,2.6万,未来卡 神搭档对战,12.4万,"少儿,游戏改"
1万,6.6万,天上天下 终极格斗,39.2万,热血
3644,8393,宇宙星路,11.8万,科幻
236,8930,宇宙战舰山本洋子,3.1万,"科幻,热血"
2157,8363,六神合体雷霆王,19.4万,"科幻,热血"
1489,2万,Active Raid -机动强袭室第八课- 2nd,12.7万,"原创,机战,职场"
4457,9279,圣战士丹拜因,16.2万,"科幻,热血"
1732,8462,妖魔,10.6万,"战斗,奇幻"
4.1万,8437,ChargeMan研,42.2万,"搞笑,科幻,热血"
650,8481,生化体,8.6万,"战斗,原创"
1452,8505,影技,8.9万,科幻
3231,8517,神龙之谜,25.4万,"奇幻,战斗,时泪"
728,8510,玻璃舰队,9.8万,"科幻,少女,热血"
1550,7736,偶像夢幻祭（僅限台灣地區）,13.6万,"游戏改,偶像,音乐,声控"
4185,8344,CROSS FIGHT 弹珠人,46.6万,"科幻,少儿"
8545,2.6万,银河冒险战记 the second stage,42.9万,"科幻,热血,冒险"
861,7.2万,轮回的拉格朗日 鸭川日常,4.6万,机战
1090,29.9万,舞武器舞亂伎,16.8万,"热血,奇幻,战斗"
39,2.1万,熊猫拍拍 日常篇,1.9万,"原创,泡面"
148,7621,室内鞋库库,1.5万,少儿
1536,7812,黄金勇者,14.8万,"萌系,搞笑,热血"
1088,7841,辣妹與恐龍（僅限台灣地區）,4.4万,漫画改
2541,7841,柔道少女,12.9万,运动
2.5万,32.6万,樱花大战 剧场版 樱花大战活动写真,60.5万,"热血,机战,科幻,时泪"
253,10.3万,宝石宠物 剧场版 甜蜜舞蹈公主,7.4万,萌系
2.8万,3.6万,橙路 ~接着，那个夏天开始~,52.5万,"少女,日常"
315,7852,遥远时空中3 无尽的命运,7.3万,"乙女,奇幻,架空,穿越"
901,7870,破邪大星弹劾凰,10.3万,机战
1348,7889,巧克力小狗,7.8万,萌系
5143,8864,神魂合体GODANNAR！！,14.5万,"科幻,热血,机战"
1298,3.2万,机动战舰大和抚子 剧场版,6.7万,"机战,科幻"
2040,7万,遥远时空中2 白龙之神子,8.9万,"乙女,奇幻,架空,穿越"
539,7923,生日乐园,3.9万,小说改
675,1.7万,Peeping Life×怪兽酒场 怪兽们的所在之处,8.4万,搞笑
728,2.2万,向日葵！ 第二季,5.8万,科幻
56,6599,驰风！赛艇王 V,4.2万,"漫画改,运动,励志"
255,2.8万,生肖奇缘 第二季（僅限台灣地區）,6.3万,"漫画改,校园,恋爱,奇幻"
2.5万,32.6万,樱花大战 OVA3 燃烧的巴黎,60.5万,"热血,机战,科幻,时泪"
2845,7252,猫怪麦克,8万,"萌系,搞笑,日常"
1333,7192,陆奥圆明流外传 修罗之刻,7.9万,"历史,热血"
6953,7172,传说巨神伊迪安,11.3万,"科幻,热血"
3061,7275,荔枝DE光之俱乐部,21.6万,"日常,泡面"
69,2.1万,熊猫拍拍 饮食篇,3.3万,"原创,泡面"
2576,2.5万,希望宅邸3D  第二季,25.1万,"萌系,搞笑,日常,泡面"
645,1.1万,小妇人（中配）,11.5万,时泪
1539,7436,DECA-DENCE（僅限港澳台地區）,12.9万,"原创,科幻,架空"
68,2.1万,熊猫拍拍 运动篇,2.3万,"原创,泡面"
2324,7681,重战机艾尔盖姆,14.2万,"科幻,热血"
3854,1.1万,蒼天之拳 REGENESIS（僅限港澳台地區）,12.5万,"热血,战斗"
484,7484,千槍士（僅限港澳台地區）,5.3万,"乙女,游戏改"
907,7510,河童的饲养方法,5万,萌系
709,18.2万,甜甜私房猫 第四季 中配版,273.1万,"治愈,少儿"
716,3.5万,告诉我魔法钟摆～莉露莉露妖精莉露～,23.7万,"少女,魔法,少儿,原创"
951,6884,Lapis Re:LiGHTs（僅限港澳台地區）,5.9万,"校园,偶像,少女,魔法"
1540,6916,非科学定制（广播剧）,16.9万,原创
1.3万,9.3万,向阳素描×365 特别篇,19.4万,"搞笑,日常"
918,6939,Onyankopon,16.8万,泡面
841,6742,忍者战士飞影,14万,"科幻,热血"
2.5万,32.6万,樱花大战 OVA5 纽约,60.5万,"热血,机战,科幻,时泪"
1.4万,10.8万,星梦手记 声优节目,93.3万,"科幻,偶像,励志,原创"
851,6911,高机动幻想GPO 第二季,10.5万,机战
1801,6978,尼尔斯骑鹅旅行记,16.8万,"萌系,奇幻,治愈"
629,7016,小小外星人,7.7万,治愈
2709,3.2万,街头霸王 OVA,27.9万,热血
539,3.3万,ZEGAPAIN ADP,7.4万,机战
706,7051,灵异猎人,7.5万,"奇幻,少女,热血"
5902,9.7万,咕噜咕噜魔法阵 心跳传说,17.5万,"萌系,奇幻"
1.5万,10.5万,秀逗魔导士 完全无欠版,32.3万,"战斗,魔法"
1681,7067,元气爆发伏魔金刚,23.7万,"科幻,热血"
1438,5万,舞-乙HiME Zwei,9.1万,"少女,战斗"
1329,7144,侠猪布塔,3.7万,"萌系,奇幻"
227,12.3万,苍穹之法芙娜 Arcadian memory,10.2万,机战
164,8606,砂沙美魔法少女俱乐部 第一季,3.5万,"社团,少女"
2118,6897,如果在梦里遇见你,7.2万,"日常,少女"
483,6503,邪神與廚二病少女 第二季（僅限港澳台及其他地區）,4.3万,"漫画改,搞笑,日常,萌系"
253,6514,夢幻之星2 EPISODE ORACLE（僅限台灣地區）,2.7万,"游戏改,战斗,声控,科幻"
1.1万,5.4万,魔法骑士雷阿斯 OVA,15.4万,战斗
507,6515,莉莉和青蛙和弟弟,2.9万,"日常,治愈"
961,5万,舞-乙HiME 0～S.ifr～,7.2万,"少女,战斗"
171,1.3万,太阳的使者 铁人28号,7.1万,"科幻,热血"
606,6540,全力兔子,3.7万,"萌系,搞笑,日常"
2247,6597,Z计划,14.2万,"机战,科幻,战斗"
2619,2.6万,战斗陀螺 第二季,32.7万,热血
871,6577,战斗妖精少女 救救我！小Mave,4.5万,少女
1489,6626,茄子·安达卢西亚之夏,7.7万,"少女,运动,热血"
597,6658,布雷斯塔警长,9.4万,热血
1669,6626,爆旋陀螺,24.1万,"热血,少儿,漫画改"
1万,6676,星球流浪记,14.5万,"科幻,冒险"
3095,2万,黏黏糊糊!!角质君 第2期,26.7万,"日常,泡面"
6123,3.2万,机器人少女Z+,42.1万,科幻
2.6万,3.3万,勇者王GaoGaiGar Final,91.6万,机战
749,6725,面包超人：咪嘉和魔法神灯,23.6万,萌系
2745,6720,勇者特急,15.9万,"科幻,热血"
495,9.3万,向阳素描×SP,1.8万,"搞笑,日常,治愈"
231,6242,迷宫物语,4.3万,科幻
493,6312,宠猫学园,3.5万,
2876,6260,极道君漫游记,10.1万,"搞笑,架空,冒险"
866,6290,钢琴恋曲,5.8万,"音乐,治愈"
651,6334,玛丽莫之花~最强武斗派小学生传说~,3万,少女
1339,6345,香菜酱和她的亲人们,8.7万,萌系
2260,6271,八男？別鬧了！（僅限港澳台及其他地區）,12.9万,"小说改,穿越,奇幻,架空"
154,6349,面包咪咪,2.5万,"萌系,日常,治愈"
658,2.3万,激战奥雷卡,12.3万,"热血,战斗"
2851,2.2万,四圣兽 ～几千个昼与夜篇～,11.3万,奇幻
1096,6385,笨笨森林日志,4.2万,"萌系,搞笑"
1314,22.4万,迷你加尔刚蒂亚,29.9万,萌系
809,6370,星之海的爱玛丽,2.8万,科幻
2402,6395,铁拳小子,11.5万,热血
421,7.2万,GA 艺术科美术设计班 OVA,2.5万,"搞笑,日常,萌系"
8512,4.5万,闪电十一人 GO,31.7万,"热血,奇幻,运动,少儿"
164,10.5万,秀逗魔导士 PREMIUM,2.3万,"战斗,魔法"
8433,6486,GEAR战士电童,25.1万,热血
2990,6502,极速方程式,13.9万,"运动,热血"
271,1.5万,圣诞老人公司 ～圣诞节的秘密～,4.3万,"奇幻,冒险"
1.2万,9.3万,向阳素描×☆☆☆ 特别篇,16.3万,"萌系,日常,治愈"
213,5935,幸福之祈祷,2.3万,治愈
705,6006,快乐七人组,4.5万,"奇幻,日常"
92,17.4万,兔龟 女高网球部外传 SP,4.6万,
91,5915,頭文字D Legend1 -覺醒-（僅限港澳台地區）,1.1万,"漫画改,热血,励志,运动"
2456,5898,勇者传说,21.1万,热血
13,2.6万,相聚一刻 完结篇,16万,"日常,少女,治愈"
598,2万,DI GI CHARAT Nyo,4.1万,"萌系,日常,治愈"
458,6012,八月的棒球甜心（僅限港澳台地區）,5.1万,"游戏改,运动,校园"
4126,6351,大运动会,10.1万,热血
864,19.2万,超剧场版 Keroro军曹,5.8万,"搞笑,科幻"
1307,6019,DRIVE HEAD 机动救急警察,50.8万,机战
2839,6085,超级马力欧兄弟 拯救桃子公主大作战！,17.7万,漫画改
708,1.6万,纸箱战机W,15.4万,"少儿,热血"
477,6101,怪盗丽奈,5.7万,"萌系,搞笑,日常"
307,6147,伊利亚：杰拉姆,6.6万,"科幻,原创"
2.5万,32.6万,樱花大战 OVA2.5 神崎堇引退纪念,60.5万,"热血,机战,科幻,时泪"
619,7.1万,无口的森田小姐 OAD,6.2万,少女
229,6217,帕卢姆之树,2.2万,"奇幻,架空,冒险"
2.5万,3.7万,失落的宇宙 黑历史,61.8万,"时泪,科幻,架空,冒险"
762,18.6万,科学小飞侠（1972）,13.2万,"热血,科幻"
502,5.3万,魔神坛斗士 MESSAGE,15.5万,"热血,战斗,架空,穿越"
926,1.1万,蒼天之拳 REGENESIS 第二季（僅限港澳台地區）,4.1万,"热血,战斗"
264,10.5万,秀逗魔导士 GORGEOUS,2.1万,"战斗,魔法,架空,冒险"
4586,5455,地球防卫企业,8.9万,"科幻,热血"
287,10.5万,秀逗魔导士 RETURN,2万,"战斗,魔法,架空,冒险"
713,5608,如风似云,2.9万,
646,6.3万,不可思议的教室 OVA,4.2万,"搞笑,校园,日常"
1932,5699,歌舞伎町夏洛克（僅限港澳台地區）,10.9万,"原创,冒险,推理"
1816,3.2万,机器人少女Z SP,13.9万,科幻
1017,3.4万,火影忍者舞台剧 便服采访篇,32.6万,
284,5832,辛巴达 魔法之灯和移动岛,3.6万,"奇幻,冒险"
2920,5785,野狼前锋,25万,"运动,热血"
1.2万,1.5万,天体战士 第2期,27.4万,"科幻,热血"
591,6.5万,玩偶游戏,9.9万,
9115,2.4万,D·N·A? ~他到底失去了什么？~ OVA,36.1万,"恋爱,科幻,漫画改"
362,5843,正义小天使真绪,2.9万,"萌系,搞笑"
2.5万,32.6万,樱花大战 OVA4 崭新的巴黎,60.5万,"热血,机战,科幻,时泪"
291,5869,東京ESP （僅限港澳台地區）,1.6万,"漫画改,战斗"
136,5504,少年好莱坞,4.7万,"小说改,搞笑,偶像"
5065,5020,索尼克音爆,31.7万,"搞笑,科幻"
1080,5029,热血最强哥修罗,13.7万,热血
1462,5033,重装甲少女组,5.6万,"科幻,战斗"
2.8万,3.6万,橙路 再回到往日,52.5万,"日常,少女"
1542,4.1万,新造人间卡辛（1973）,8万,战斗
141,5047,地下巧克力 我们的巧克力战争,1.6万,
2109,5668,无责任舰长,8.1万,"科幻,冒险"
217,5131,IDOLiSH7-偶像星願-Second Beat!（僅限台灣地區）,1.8万,"游戏改,声控,偶像"
1801,7108,野良耳,8.5万,"搞笑,日常,治愈,萌系"
1683,6734,小書痴的下剋上:為了成為圖書管理員不擇手段!（僅限台灣地區）,7.9万,"小说改,穿越,架空,励志"
829,5255,御宅族的錄影帶,4.4万,日常
337,1.1万,小妇人,5.6万,时泪
114,5264,A.D.特警,3.2万,科幻
3008,5180,我是国王,9.7万,"萌系,日常,泡面,少儿"
4729,5285,闪电十一人GO2  时空之石,25.8万,"奇幻,运动,少儿"
880,2.2万,太空堡垒 第三季,16.3万,科幻
732,5356,卡罗尔,7.3万,"恋爱,奇幻,少女"
2284,5408,圣子到,11.4万,"校园,漫画改"
7232,8302,激斗战车（粤语）,30.5万,热血
453,4787,別冊 奧林匹克之環（僅限台灣地區）,5.4万,"漫画改,搞笑"
502,6036,非槍人生（僅限台灣地區）,5.3万,"漫画改,科幻,冒险"
6908,1.4万,魔术士奥芬 -Revenge-,22.5万,"奇幻,热血,架空,冒险"
1678,5600,机甲创世记,10.4万,"科幻,热血"
4495,2.1万,仙乐传说 世界统合篇,15.9万,"奇幻,战斗,架空,冒险"
1.1万,4.1万,百变之星 不死鸟传说 - 蕾拉?汉密尔顿物语,32.2万,热血
477,4791,森林大帝 1989,7.7万,"奇幻,少儿,漫画改"
149,4807,幻想叙谭艾尔西亚,3.9万,"奇幻,架空,冒险"
730,4813,金星战记,5.2万,
250,4818,茄子 带着旅行箱的候鸟,2.3万,运动
464,3.4万,天使特警 剧场版 觉醒篇,7.7万,热血
267,10.5万,秀逗魔导士 GREAT,1.8万,"战斗,魔法,架空,冒险"
247,9104,高達創戰潛行者 Re:RISE（僅限港澳地區）,3.7万,"原创,热血,科幻,机战"
1277,4907,放學後桌遊俱樂部（僅限港澳台地區）,5.4万,"漫画改,校园,日常,社团"
4143,11万,变形金刚 领袖之证 日版,28.8万,"科幻,热血"
651,2.2万,太空堡垒 第二季,13.3万,科幻
120,6万,翼神传说 间奏曲：她与她自己,4.5万,热血
4109,10.5万,宇宙战舰大和号 复活篇,13.7万,战斗
177,10.5万,秀逗魔导士 EXCELLENT,2.5万,"战斗,魔法,架空,冒险"
-,4964,彼得潘的冒险,4.8万,冒险
401,4533,搞怪拍档,3.3万,"科幻,热血"
1216,4516,咪咪流浪记,7万,"治愈,时泪,冒险"
698,4543,雾熊s,19.9万,萌系
1442,4493,女棒甲子园,7.7万,"日常,运动,热血"
770,4585,装甲骑兵 孤影再临,6.7万,
336,4534,先驱少女的日常茶饭事,4.7万,
33,4505,Free!-Road to the World-夢（僅限港澳及其他地區）,3963,"校园,运动,社团"
764,4491,玻璃兔,2.3万,战斗
913,3.4万,火影忍者舞台剧 虹桥艺术中心采访篇,31.3万,
965,6.5万,暖暖日记5th,28.6万,"漫画改,治愈"
402,4637,格斗美神·武龙,5.4万,热血
8863,1.3万,星界的战旗 TV版 星界的战旗I,26.3万,"时泪,科幻,战斗"
1332,4649,剧场传说,7.5万,"萌系,搞笑"
776,4655,星合之空（僅限台灣地區）,3.3万,"原创,校园,运动"
46,8606,砂沙美魔法少女俱乐部 第二季,2.3万,"社团,少女"
7101,4645,疾风无敌银堡垒,14.3万,热血
1024,4841,绝对无敌雷神王,13.5万,"热血,科幻,少儿,机战"
796,4664,猪猪秀 第三季,56.7万,萌系
5592,4691,直白标题机器人动画,17.1万,"搞笑,科幻"
638,1.5万,比得兔（第二季）,145.7万,少儿
214,4245,时空转抄纳斯卡,3.1万,"奇幻,战斗"
2万,3.2万,机动战舰大和抚子 OVA,41.5万,"科幻,热血,机战"
537,4308,灵犬雪丽,5万,"日常,治愈"
838,4227,微星小超人,11.6万,热血
2707,2万,新战神金刚：传奇的保护神 第四季,13.2万,"机战,科幻"
3,4280,伊甸少年,4.6万,"奇幻,热血,冒险"
1060,1.5万,异次元的世界 El Hazard,9.8万,"热血,奇幻,架空,穿越"
862,1.3万,铁人28号,14.7万,"科幻,热血"
76,4360,水晶国传说,3.6万,"奇幻,战斗,架空,冒险"
324,4383,美妙射擊部 / RIFLE IS BEAUTIFUL（僅限台灣地區）,2万,"漫画改,萌系,运动,社团"
400,10.5万,宇宙战舰大和号 新的旅程,5.1万,战斗
1319,4327,太阳之牙达格拉姆,7万,"科幻,热血"
1382,19.2万,超剧场版 Keroro军曹3 Keroro 对 Keroro 天空大决战,5.6万,
1212,3.2万,索尼克X,20万,"少儿,原创"
792,4369,热血人面犬,7.5万,科幻
918,5320,碧奇魂,5.9万,奇幻
1035,4460,春日望和安斋由香里的Do YU~NO~ the Radio,12.3万,
1.2万,4777,超能力魔美,15.4万,"奇幻,科幻,日常,少女"
275,4481,少女☆歌劇 Revue Starlight（僅限港澳台地區）,2.7万,"萌系,音乐,原创,偶像"
1149,4483,变形金刚 三乘合体,16.5万,"热血,机战,少儿"
1211,1.7万,银河天使Z,3.9万,科幻
718,3879,GR铁甲人,7.9万,科幻
182,3910,希曼的新冒险,5.8万,"科幻,时泪,冒险"
