barrage,follow,name,play,tags
17000,1213000,哆啦A梦 新·大雄与铁人兵团～振翅吧天使们～,537000,"奇幻,时泪"
6009,266000,精灵宝可梦 剧场版13：幻影的霸者索罗亚克,509000,"架空,冒险"
7724,34000,库拉乌幻之记忆,235000,"科幻,治愈"
1785,34000,剑风传奇 新作（僅限台湾地區）,60000,"热血,奇幻,漫画改"
3695,34000,佛兰德斯的狗,129000,"日常,治愈"
5945,45000,排球少年 烏野高校 VS 白鳥澤學園高校（僅限港澳台地區）  ,176000,"漫画改,热血,运动,社团"
20000,35000,百万偶像,1037000,"日常,偶像,泡面"
2678,35000,神明之记,1060000,泡面
2505,35000,异度传说,322000,科幻
4719,35000,昭和物语,251000,"历史,日常,治愈"
12000,105000,宇宙战舰大和号,460000,"时泪,科幻,热血"
5554,35000,无罪的维纳斯,244000,"奇幻,科幻"
25000,67000,铁臂阿童木 1980,672000,"时泪,萌系,科幻,少儿"
83000,95000,怪盗JOKER 第二季,1755000,"萌系,少儿"
25000,35000,Da!Da!Da!,1233000,"少女,时泪"
831,35000,小碧蓝幻想！,250000,"漫画改,搞笑,泡面"
7324,266000,精灵宝可梦 剧场版6：七夜的许愿星基拉祈,477000,"架空,冒险"
4978,56000,银河铁道之夜,178000,"奇幻,时泪"
4582,50000,成年女性的动画时间 第一季,345000,"搞笑,日常"
5568,33000,平凡職業造就世界最強（僅限港澳台地區）,340000,"小说改,奇幻,战斗,穿越"
2646,836000,攻壳机动队ARISE,437000,科幻
33000,562000,花牌情缘 OAD,443000,"热血,运动,少女,校园"
2071,38000,昭和元祿落語心中（僅限港澳台地區）,35000,"治愈,励志,漫画改"
170000,1213000,哆啦A梦 大雄和发条都市冒险记,3808000,"时泪,少儿,架空,冒险"
5270,182000,甜甜私房猫 第四季,1543000,"治愈,少儿"
11000,181000,怪医黑杰克21,471000,治愈
12000,1213000,哆啦A梦 第二季,1553000,"漫画改,搞笑,日常,少儿"
61000,468000,奇诺之旅 疾病之国 -For You-,2683000,"奇幻,架空,冒险"
11000,33000,Re:Stage！Dream Days?,520000,"游戏改,萌系,校园"
2051,34000,落叶,164000,热血
16000,533000,头文字D Legend2 -斗走-,1137000,"热血,运动"
3370,266000,精灵宝可梦 剧场版14 白：比克提尼与白英雄 雷希拉姆,398000,"魔法,冒险"
25000,34000,超能勇士,1135000,"机战,科幻"
5381,34000,增血鬼果林,212000,"奇幻,日常,少女"
1605,85000,漫研部～Surgical Friends～,562000,"搞笑,校园,日常,泡面"
3009,193000,武装神姬 Moon Angel,509000,热血
20000,40000,钢铁神兵B'T-X,1528000,"时泪,科幻,热血"
8983,197000,梦之祭！研究室,659000,"偶像,原创"
11000,45000,英国一家 吃在日本,457000,日常
4161,32000,乔瓦尼之岛,161000,治愈
9246,685000,全金属狂潮 总集篇,638000,"小说改,热血,机战"
3364,32000,模型战士高达模型制作家 起始G,255000,"机战,战斗"
4532,32000,真的有呀！灵媒先生,401000,"奇幻,搞笑"
6675,32000,魂兽,361000,"奇幻,科幻,热血"
3196,145000,少女革命 思春期默示录,138000,"奇幻,战斗"
838,32000,诗片,83000,日常
4850,32000,烈火之炎,462000,"奇幻,日常,热血"
8001,88000,王牌投手 振臂高挥～夏日大会篇～,383000,"运动,治愈,热血,声控"
18000,561000,游戏王剧场版 光之金字塔,1522000,"智斗,战斗,漫画改"
15000,1213000,哆啦A梦 大雄的人鱼大海战,498000,"奇幻,历史,冒险"
4762,266000,精灵宝可梦 剧场版15：酋雷姆VS圣剑士 凯路迪欧,468000,冒险
681,32000,红发安妮,302000,"日常,治愈"
8374,65000,海獭波乐（暖暖日记）,700000,少儿
7578,32000,格萊普尼爾（僅限港澳台地區）,384000,"漫画改,奇幻,战斗"
6677,113000,金色琴弦 Blue?Sky,417000,"音乐,乙女"
22000,62000,乌瑟的穷困生活 梦幻篇,927000,"萌系,搞笑,日常"
2857,423000,少女们向荒野进发 OVA,310000,校园
5626,148000,城市猎人 剧场版,523000,"搞笑,热血"
6201,32000,索尼克,1086000,"萌系,热血"
6291,31000,星界死者之书,388000,"奇幻,科幻,热血"
9232,31000,VENUS PROJECT -CLIMAX-,800000,"科幻,日常,热血,偶像"
11000,31000,此时此刻的我,238000,"奇幻,科幻"
11000,41000,百变之星,322000,热血
21000,1213000,哆啦A梦 大雄的海底鬼岩城,776000,"萌系,奇幻,科幻,少儿"
15000,31000,青春草莓蛋,413000,日常
2132,56000,银河铁道之夜 2006,167000,奇幻
4450,31000,古斯柯布多力传记,151000,奇幻
965,31000,鹤屋和熏干酪,187000,萌系
1593,314000,向山进发 回忆的礼物,164000,"萌系,校园,社团,少女"
9584,31000,足球骑士,588000,运动
6335,87000,刀劍神域 Alicization War of Underworld 第二季（僅限台灣地區）,247000,"小说改,穿越,科幻,冒险"
32000,236000,偶像大师 剧场版 向着光辉的彼岸！,553000,"校园,音乐,偶像"
3836,60000,碧藍幻想 第二季（僅限港澳台地區）,164000,"游戏改,战斗,奇幻,架空"
15000,31000,我的长腿叔叔,355000,奇幻
8637,554000,新网球王子 OVA,1075000,"搞笑,运动"
6384,32000,新勇者莱汀,402000,"科幻,热血"
115000,94000,战国BASARA Judge End,1034000,"历史,热血,游戏改"
14000,30000,爱你宝贝,490000,"日常,治愈"
765,117000,强袭魔女 OVA,267000,"热血,科幻,战斗"
7394,30000,侦探学园Q,350000,推理
4687,30000,星河战队：入侵,831000,"动作,科幻,动画"
8731,99000,侦探歌剧 少女福尔摩斯 第二幕,368000,"搞笑,日常"
3889,102000,最终流放-银翼之法姆-,142000,"奇幻,科幻,热血,架空"
6510,30000,Re:從零開始的異世界生活 第二季（僅限港澳台地區）,437000,"小说改,穿越,战斗,奇幻"
6154,36000,炎炎消防隊（僅限港澳台地區）,540000,"漫画改,战斗,热血"
1472,517000,偶像大师 灰姑娘女孩 第一季 OVA,266000,"偶像,少女"
13000,84000,绯色的欠片 第二季,675000,"奇幻,乙女"
6708,30000,阴守忍者,303000,奇幻
23000,875000,滑头鬼之孙 第二季【中文】,2025000,"热血,奇幻,战斗,声控"
21000,31000,天空战记,632000,"科幻,热血"
4180,30000,银盘万花筒,235000,"运动,小说改"
16000,30000,黑魔女学园,922000,"奇幻,日常,魔法"
14000,30000,The Revelation,294000,"科幻,智斗"
7828,1213000,哆啦A梦 大雄与奇迹之岛～动物历险记～,548000,"奇幻,时泪,冒险"
14000,41000,明日之丈,515000,"热血,运动"
19000,425000,彩虹小马 小马国女孩4 无尽之森传奇,778000,"萌系,少女,魔法"
16000,34000,迷你偶像,3467000,"萌系,日常,泡面,治愈"
4069,28000,骇客时空,269000,"科幻,穿越,冒险"
758,154000,热风海陆bushiroad  SP,291000,"热血,冒险"
1036,28000,JOKER GAME SP,243000,推理
5573,29000,物怪,197000,"奇幻,日常,治愈"
4050,32000,机器人少女Z,211000,科幻
254,29000,爆走猎人,46000,"奇幻,小说改"
705,29000,七色星露,61000,少女
22000,1213000,哆啦A梦 大雄的猫狗时空传,825000,"萌系,奇幻,科幻,少儿"
4893,190000,超时空要塞F 虚空歌姬 前篇,354000,"机战,战斗"
4971,33000,ZEGAPAIN,252000,"科幻,热血,机战"
25000,94000,战国BASARA 贰,442000,"历史,热血,游戏改"
18000,29000,植木的法则,522000,奇幻
748,348000,鲁邦三世：Master File,457000,"搞笑,热血,时泪"
7450,29000,這個勇者明明超TUEEE卻過度謹慎！（僅限台灣地區）,439000,"小说改,穿越,奇幻,战斗"
8779,29000,拳皇的另一天,1042000,战斗
5133,348000,鲁邦三世：微风公主 ~ 被隐藏的空中都市,386000,"搞笑,热血,时泪"
1470,423000,囝仔小短篇,425000,萌系
2980,29000,只要別西卜大小姐喜歡就好（僅限港澳台地區）,172000,"萌系,搞笑,恋爱,奇幻"
1669,28000,问答魔法学院,346000,"奇幻,游戏改,架空"
13000,140000,热带雨林的爆笑生活 DELUXE,601000,搞笑
4092,28000,风人物语,110000,"奇幻,日常,治愈"
5070,28000,兽之奏者艾琳,146000,"奇幻,治愈"
61000,468000,奇诺之旅 活着的目标 -life goes on.-,2683000,奇幻
593,167000,魔力家族 La prima festa,124000,"乙女,奇幻"
26000,33000,勇者王GAOGAIGAR,916000,"科幻,热血,机战"
3577,28000,BLUE DROP 天使们的戏曲,79000,科幻
6508,1213000,哆啦A梦 大雄的宇宙开拓史,787000,"萌系,奇幻,科幻,少儿"
42000,110000,变形金刚：领袖之证 中文第三季,1665000,"热血,科幻"
23000,28000,十二生肖守护神,741000,"奇幻,热血"
18000,1213000,哆啦A梦 大雄与日本诞生,810000,"萌系,奇幻,科幻,少儿"
29000,187000,最游记 RELOAD GUNLOCK,454000,"奇幻,热血,架空,冒险"
13000,266000,精灵宝可梦剧场版3：结晶塔的帝王,664000,"萌系,战斗,冒险"
14000,50000,成年女性的动画时间 第二季,525000,日常
28000,36000,橙路,525000,"日常,少女"
6557,32000,机动战舰大和抚子 TV版,217000,"科幻,热血,机战"
3342,28000,COP CRAFT（僅限台灣地區）,195000,"小说改,穿越,奇幻,职场"
5400,124000,新机动战记高达W剧场版 无尽的华尔兹,484000,"原创,科幻,机战,架空"
3543,28000,艾梅洛閣下 II 世事件簿 -魔眼蒐集列車 Grace note-（僅限台灣地區）,259000,"小说改,奇幻,冒险,魔法"
6381,207000,法外制裁者 OAD,506000,"乙女,战斗"
2819,27000,只想受你欢迎,354000,"原创,恋爱,乙女,声控"
23000,52000,快盗天使TWIN ANGEL,308000,热血
2812,27000,弁魔士塞西尔,245000,奇幻
10000,98000,竖笛与双肩书包 2?,1722000,"萌系,日常,治愈"
1043,27000,LOVE STAGE!!（僅限港澳台地區）,24000,漫画改
3402,27000,初瓣,257000,励志
6026,34000,天使特警,247000,热血
979,270000,今天开始做魔王 OVA,181000,"奇幻,架空,穿越,冒险"
7295,36000,探险活宝 第六季（中配）,768000,搞笑
8921,32000,街头霸王2 V,563000,"热血,战斗"
5374,28000,梦幻妖子,469000,奇幻
6518,28000,恋爱天使 安琪莉可～心觉醒之时～,371000,乙女
6970,27000,不要输！！恶之军团！,510000,"搞笑,泡面"
10000,505000,怪盗基德（中配）,1006000,"漫画改,智斗"
10000,28000,胡子小鸡,431000,"萌系,搞笑,日常,泡面"
4442,34000,你好七叶 第一季,151000,"日常,治愈"
4599,174000,网球并不可笑嘛 第七季,1197000,"搞笑,校园,日常,运动"
6825,26000,天使的尾巴,258000,日常
6357,26000,神奇宝贝不可思议的迷宫 时之探险队?暗之探险队,701000,"萌系,架空"
5435,149000,A频道+smile,288000,"萌系,日常,校园,治愈"
2604,227000,魔法老师！～另一个世界,325000,"科幻,校园,战斗,冒险"
22000,45000,闪电十一人,1026000,"热血,运动,少儿"
33000,187000,最游记RELOAD,505000,"奇幻,热血,架空,冒险"
6614,26000,天使的水果糖,188000,"日常,泡面,架空"
2494,89000,苍色骑士,213000,"科幻,奇幻"
599,26000,桥的那一边,94000,奇幻
4563,227000,魔法老师涅吉! ANIME FINAL,290000,"科幻,校园,战斗,冒险"
4426,27000,繼怪怪守護神（僅限台灣地區）,150000,"漫画改,战斗,奇幻"
1917,27000,豹头王传说,70000,"奇幻,热血"
1554,26000,月刊少女野崎君（僅限港澳台地區）,77000,"搞笑,校园,少女,漫画改"
2308,27000,魂狩,231000,"推理,智斗"
7539,517000,偶像大师 灰姑娘女孩 第二季 OVA,342000,"校园,偶像"
61000,468000,奇诺之旅 塔之国 -Free Lance-,2683000,"奇幻,架空,冒险"
994,27000,新世界 未来篇,151000,"奇幻,穿越"
14000,27000,见习神明 秘密的cocotama ,1807000,"萌系,少儿,少女"
570,517000,偶像大师灰姑娘剧场 第三季（WEB版）,437000,"萌系,偶像,原创"
11000,140000,热带雨林的爆笑生活 FINAL,466000,搞笑
2586,227000,剧场版 笑傲昙天(外传) 「中篇」,313000,奇幻
57000,190000,超时空要塞F 恋离飞翼 后篇,564000,"机战,战斗"
29000,27000,玻璃假面,589000,搞笑
3908,25000,幻影死神,351000,"奇幻,热血"
6087,123000,SWORD GAI 装刀凯 The Animation II,356000,"奇幻,战斗,漫画改"
16000,1213000,哆啦A梦 大雄与风之使者,570000,"萌系,奇幻,科幻,少儿"
4223,174000,网球并不可笑嘛 第六季,1092000,"搞笑,校园,日常,泡面"
1062,102000,青出于蓝～缘～,385000,"日常,少女,治愈,恋爱"
17000,1213000,哆啦A梦 大雄的创世日记,624000,"萌系,奇幻,科幻,少儿"
5167,109000,史上最强弟子兼一 OVA,501000,"战斗,搞笑,热血"
1364,26000,重力异想世界2 序章,233000,架空
2926,26000,千岁 Get You!!,199000,"萌系,日常,泡面"
2273,26000,虎子,139000,日常
3480,26000,仙界传 封神演义,265000,"奇幻,热血"
8112,224000,翠星之加尔刚蒂亚～遥远的巡回航路～,467000,"机战,科幻,奇幻"
7757,554000,网球王子 过去和未来的信息,925000,漫画改
1246,26000,魔法少女砂沙美,166000,"奇幻,少女,魔法"
5590,1213000,哆啦A梦 新大雄的宇宙开拓史,406000,"奇幻,时泪,冒险"
4211,28000,超重神GRAVION,358000,"热血,机战"
18000,25000,变形金刚大电影,777000,"热血,机战,战斗,时泪"
17000,1213000,哆啦A梦 大雄的南海大冒险,676000,"萌系,奇幻,科幻,少儿"
4795,1213000,哆啦A梦 大雄的恐龙 2006,302000,"机战,时泪,穿越,冒险"
6716,266000,宝可梦 就决定是你了！,290000,"游戏改,奇幻,冒险"
213,25000,甜蜜偶像,85000,"日常,偶像"
16000,1213000,哆啦A梦 大雄与梦幻三剑士,534000,"萌系,奇幻,科幻,少儿"
5079,1213000,哆啦A梦 大雄的宇宙漂流记,293000,"科幻,奇幻,时泪,冒险"
5518,1213000,哆啦A梦 大雄与绿巨人传,337000,"奇幻,时泪,架空,冒险"
835,25000,.hack//世界的彼方,46000,"科幻,校园,架空,穿越"
3461,25000,智龙迷城,838000,"少儿,冒险"
4865,25000,蜜×蜜水果糖,360000,恋爱
3518,25000,我家也有外星人,166000,"搞笑,科幻,日常"
6067,25000,破天荒游戏,248000,"奇幻,少女,魔法"
18000,1213000,哆啦A梦 大雄的宇宙小战争,560000,"萌系,奇幻,科幻,少儿"
5998,25000,婆娑罗,224000,"奇幻,热血,冒险"
5644,25000,绿林寮,261000,"校园,日常"
5328,287000,超级小白（中配）,2030000,"漫画改,搞笑"
3921,1213000,哆啦A梦 大雄与翼之勇者,264000,"时泪,少儿,冒险"
5966,24000,失憶融合WIXOSS（僅限港澳台地區）,153000,原创
1681,24000,五星物语,181000,"奇幻,科幻,热血,机战"
1579,24000,FLIP FLAPPERS（僅限港澳台地區）,32000,"奇幻,原创"
22000,554000,网球王子剧场版：英国式庭球城决战,641000,"热血,奇幻,运动"
2923,85000,漫研部~妄想突变~,560000,"搞笑,泡面,校园,日常"
7408,1213000,哆啦A梦 大雄的大魔境,558000,"萌系,奇幻,科幻,少儿"
2136,24000,天使领域,87000,热血
17000,1213000,哆啦A梦 大雄的太阳王传说,600000,"萌系,奇幻,科幻,少儿"
18000,1213000,哆啦A梦 大雄与银河超特急,598000,"萌系,奇幻,科幻,少儿"
2320,60000,魔法使的注意事项 夏季的天空,150000,"奇幻,治愈,魔法"
14000,29000,网球优等生,979000,运动
5446,25000,Double Decker!?道格&基里爾（僅限港澳台地區）,171000,原创
13000,1213000,哆啦A梦 大雄的天方夜谭,489000,"萌系,奇幻,科幻,少儿"
500000,190000,游☆戏☆王 5D's OVA 进化的决斗！星尘龙 VS 真红魔龙,17091000,"热血,战斗"
13000,1213000,哆啦A梦 大雄与铁人兵团,559000,"萌系,奇幻,科幻,少儿"
17000,1213000,哆啦A梦 大雄与云之王国,513000,"萌系,奇幻,科幻,少儿"
15000,35000,莉露莉露妖精莉露～妖精之门～,1598000,"奇幻,少儿"
10000,25000,神样DOLLS,224000,"奇幻,日常"
19000,25000,莎拉公主,342000,"少女,日常,治愈"
9134,279000,银河英雄传说 我的征途是星辰大海,676000,"热血,科幻,智斗,声控"
31000,1213000,哆啦A梦 大雄的魔界大冒险,774000,"时泪,少儿,穿越,冒险"
13000,23000,仙境传说,338000,"奇幻,架空,冒险"
2331,23000,出云战记,193000,"奇幻,日常"
18000,124000,高智能方程式：SIN,1242000,"热血,运动,时泪"
2800,24000,最终休止符～无止境的螺旋物语～,190000,"游戏改,奇幻,搞笑"
1001,23000,能继续奔跑下去真是太好了。,135000,"原创,励志,职场"
5224,24000,袖珍女仆小梅,217000,"科幻,日常,少女"
5935,23000,魔界战记 迪斯凯亚,264000,"奇幻,热血,架空,冒险"
4581,24000,工作狂人,213000,"搞笑,日常"
19000,99000,两个人是少女福尔摩斯,485000,"搞笑,日常"
13000,24000,天使心,402000,日常
3198,24000,魔王大人、RETRY！（僅限港澳台地區）,192000,"小说改,奇幻,魔法,穿越"
24000,26000,战斗陀螺 第一季,974000,热血
2438,227000,剧场版 笑傲昙天(外传) 「后篇」,268000,奇幻
1795,24000,海天使的灯火,237000,校园
17000,26000,大家集合！Falcom学园,1920000,"日常,泡面"
10000,89000,北斗神拳拉欧外传-天之霸王,605000,热血
3291,1213000,哆啦A梦 大雄与机器人王国,242000,"时泪,少儿,冒险"
1729,24000,古城荆棘王,95000,冒险
8009,24000,御伽草子,169000,"历史,奇幻"
1513,56000,魔神英雄传 永恒传说,367000,"热血,奇幻,时泪,少儿"
2498,28000,生肖奇缘 (2019)（僅限港澳地區）,209000,"漫画改,奇幻,校园,恋爱"
10000,23000,X战警：进化,428000,"科幻,热血"
19000,23000,装甲骑兵VOTOMS,545000,"科幻,热血,机战"
11000,23000,火鸟,278000,奇幻
3280,23000,恋恋七人组,256000,校园
13000,1213000,哆啦A梦 大雄与动物行星,680000,"萌系,奇幻,科幻,少儿"
3157,93000,向阳素描×蜂窝,96000,"萌系,日常,治愈"
3931,23000,科學一方通行（僅限台灣地區）,196000,"漫画改,科幻,魔法,校园"
604,124000,吹響！上低音號 ?~歡迎來到北宇治高校吹奏樂部~（僅限台灣地區）,35000,"恋爱,音乐,校园"
7089,108000,超时空要塞 可曾记得爱,309000,"少女,战斗"
19000,23000,傀儡师左近,327000,"历史,奇幻,推理"
4328,23000,男子啦啦队！！,168000,"运动,小说改"
7390,98000,竖笛与双肩书包 3☆,1521000,"萌系,日常,治愈"
46000,23000,信长之枪,1201000,科幻
10000,45000,排球少年！！第二季（僅限港澳台地區）,304000,"漫画改,热血,校园,运动"
3251,23000,果然我的青春戀愛喜劇搞錯了。完（僅限港澳台地區）,162000,"小说改,日常,校园,恋爱"
794,23000,白箱（僅限港澳台地區）,41000,"原创,日常,励志,职场"
17000,1213000,哆啦A梦 大雄和白金迷宫,496000,"萌系,奇幻,科幻,少儿"
5299,33000,我們真的學不來！（僅限台灣地區）,293000,"漫画改,日常,校园,恋爱"
4368,161000,东之伊甸Ⅰ-The King of Eden,303000,"奇幻,治愈,智斗"
